"product_name","product_url","product_brand","product_price_int","product_price_float","product_image"
"Global Vision Eyewear Men's Kickback 24 Sunglasses with Photochromic Color Changing Lenses","https://www.amazon.com/Global-Vision-Eyewear-Kickback-Photochromic/dp/B00BXX9JHS/ref=sr_1_2276?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2276","Global Vision","26.","89","https://m.media-amazon.com/images/I/51R-cimjqFL._AC_UL320_.jpg"
"Champion","https://www.amazon.com/Campe%C3%B3n-Carrera-Multi-talla-%C3%BAnica/dp/B087JTX2NX/ref=sr_1_2277?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2277","Carrera","79.","00","https://m.media-amazon.com/images/I/61EqR3igm6L._AC_UL320_.jpg"
"Portal X Pol Black W Prizm Rby Pol (OO9460-0559)","https://www.amazon.com/OO9460-Rectangular-Sunglasses-Polished-Polarized/dp/B083QD45S3/ref=sr_1_2278?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2278","Oakley","196.","00","https://m.media-amazon.com/images/I/71jZWvnSilL._AC_UL320_.jpg"
"Retro Large Plastic Aviator Sunglasses with Blue Blocking Driving Lens Ditka Hangover Alan Burt Macklin FBI","https://www.amazon.com/zeroUV-Plastic-Sunglasses-Blocking-Tortoise/dp/B00CI0Z31G/ref=sr_1_2279?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2279","zeroUV","10.","99","https://m.media-amazon.com/images/I/61+N+MBXZAL._AC_UL320_.jpg"
"Smith Tempo Sunglasses","https://www.amazon.com/Smith-Optics-201250DLD61X8-Tempo-Sunglasses/dp/B07QJDT3N1/ref=sr_1_2280?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2280","Smith Optics","113.","31","https://m.media-amazon.com/images/I/61vvaXdo8JL._AC_UL320_.jpg"
"Womens Unisex Ff0291/010 48Mm Sunglasses","https://www.amazon.com/Fendi-FF-0291-010-DC/dp/B079HX8CMG/ref=sr_1_2281?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2281","FENDI","76.","94","https://m.media-amazon.com/images/I/61vgc111wwL._AC_UL320_.jpg"
"Dark Lens Hardcore Sunglasses","https://www.amazon.com/Locs-Dark-Lens-Hardcore-Sunglasses/dp/B009YL2M48/ref=sr_1_2282?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2282","Locs","9.","90","https://m.media-amazon.com/images/I/71-CvoeMQ8L._AC_UL320_.jpg"
"XL Men's Big Wide Frame Black Sunglasses - Extra Large Square 148mm","https://www.amazon.com/Mens-Wide-Frame-Black-Sunglasses/dp/B07D1VBG96/ref=sr_1_2283?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2283","grinderPUNCH","10.","99","https://m.media-amazon.com/images/I/61q-AwHqp9L._AC_UL320_.jpg"
"Turbine Rotor OO9307 Sunglasses-Prizm Maritime Polarized lens Matte Black (11)-132mm","https://www.amazon.com/Oakley-OO9307-Sunglasses-Prizm-Maritime-Polarized/dp/B07G6YRLYV/ref=sr_1_2284?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2284","Oakley","129.","95","https://m.media-amazon.com/images/I/518OeRuQo-L._AC_UL320_.jpg"
"Retro John Lennon Style Sunglasses Round Colorful Tint Groovy Hippie Wire Shades","https://www.amazon.com/ShadyVEU-Colorful-Lennon-Groovy-Sunglasses/dp/B0757H1RMP/ref=sr_1_2285?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2285","ShadyVEU","11.","96","https://m.media-amazon.com/images/I/915Zuwvsi1L._AC_UL320_.jpg"
"Shield Sunglasses","https://www.amazon.com/Julbo-Shield-Sunglasses-Spectron-Translucent/dp/B076X2NTP2/ref=sr_1_2286?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2286","Julbo","149.","95","https://m.media-amazon.com/images/I/51A+Z0yBAyL._AC_UL320_.jpg"
"DO Blade Clarity, Versatile Sunglasses","https://www.amazon.com/POC-Blade-Sunglasses-Hydrogen-Orange/dp/B01MY4DG7L/ref=sr_1_2287?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2287","POC","229.","95","https://m.media-amazon.com/images/I/613GGIyEmzL._AC_UL320_.jpg"
"Targetline OO9397 Sunglasses For Men+BUNDLE with Oakley Accessory Leash Kit","https://www.amazon.com/Oakley-Targetline-Polarized-Sunglasses-Accessory/dp/B07Q864QLT/ref=sr_1_2288?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2288","Oakley","186.","00","https://m.media-amazon.com/images/I/41UuaU+krDL._AC_UL320_.jpg"
"VE4361 MEDUSA Rectangle Sunglasses For Men For Women+FREE Complimentary Eyewear Care Kit","https://www.amazon.com/Versace-VE4361-Rectangle-Sunglasses-Complimentary/dp/B07XK97QKX/ref=sr_1_2289?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2289","Versace","219.","00","https://m.media-amazon.com/images/I/41O2lzzkq4L._AC_UL320_.jpg"
"Steve McQueen Limited Edition PO 0714SM Black/Blue Shaded 54/21/140 Men Sunglasses","https://www.amazon.com/Persol-McQueen-Limited-0714SM-Sunglasses/dp/B07DVXZFNZ/ref=sr_1_2290?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2290","Persol","389.","95","https://m.media-amazon.com/images/I/51ljH5jyc5L._AC_UL320_.jpg"
"John Lennon Vintage Round Polarized Hippie Sunglasses Small Circle Sun Glasses","https://www.amazon.com/NIEEPA-Vintage-Polarized-Sunglasses-Driving/dp/B0759QGMGP/ref=sr_1_2292?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2292","NIEEPA","12.","99","https://m.media-amazon.com/images/I/51GRhd97o0L._AC_UL320_.jpg"
"Mens VE4359","https://www.amazon.com/Versace-Mens-Sunglasses-Black-Acetate/dp/B07G4C5RL8/ref=sr_1_2293?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2293","Versace","169.","09","https://m.media-amazon.com/images/I/51HQCAYEITL._AC_UL320_.jpg"
"RB3647N Round Double Bridge Sunglasses","https://www.amazon.com/Ray-Ban-RB3647N-906771-Copper-Gradient/dp/B077J6R54S/ref=sr_1_2294?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2294","Ray-Ban","180.","00","https://m.media-amazon.com/images/I/41ecFpRUHML._AC_UL320_.jpg"
"Battle Vision HD Polarized Sunglasses by Atomic Beam, UV Block Sunglasses","https://www.amazon.com/Polarized-Sunglasses-Atomic-Beam-Protect/dp/B078Z2344H/ref=sr_1_2295?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2295","Atomic Beam","19.","99","https://m.media-amazon.com/images/I/71zyWvnev5L._AC_UL320_.jpg"
"Following Seas Aviator Sunglasses","https://www.amazon.com/Maui-Jim-Following-Sunglasses-Polarized/dp/B083LX26W2/ref=sr_1_2296?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2296","Maui Jim","429.","99","https://m.media-amazon.com/images/I/51EZ0FxpDhL._AC_UL320_.jpg"
"Guide's Choice Sunglasses - Chromapop+","https://www.amazon.com/Smith-Optics-Guides-Choice-Sunglasses/dp/B07GDJ6BQX/ref=sr_1_2297?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2297","Smith Optics","","","https://m.media-amazon.com/images/I/6102aaIn4JL._AC_UL320_.jpg"
"Rx7151 Hexagonal Prescription Eyeglass Frames","https://www.amazon.com/Ray-Ban-RX7151-Hexagonal-Eyeglass-Frames/dp/B07SCV2RXG/ref=sr_1_2298?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2298","Ray-Ban","183.","00","https://m.media-amazon.com/images/I/616rrEECbkL._AC_UL320_.jpg"
"Oversized Square Sunglasses for Women Big Large Wide Fashion Shades for Men 100% UV Protection Unisex","https://www.amazon.com/Dollger-Oversized-Sunglasses-Fashion-Protection/dp/B0855LQ7DZ/ref=sr_1_2299?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2299","Dollger","12.","99","https://m.media-amazon.com/images/I/51R2leX0WLL._AC_UL320_.jpg"
"Dolphin/Dorado Neoprene Retainer","https://www.amazon.com/Flying-Fisherman-Dolphin-Neoprene-Retainer/dp/B005TP65H8/ref=sr_1_2300?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2300","Flying Fisherman","4.","46","https://m.media-amazon.com/images/I/61nnhScb34L._AC_UL320_.jpg"
"Polarized Oversized Sunglasses Wear over Prescription with Purple Frame for Women&Men","https://www.amazon.com/BrGuras-Polarized-Oversized-Sunglasses-Prescription/dp/B07V8HYLSH/ref=sr_1_2301?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2301","Br'Guras","19.","99","https://m.media-amazon.com/images/I/51XQHs7XFiL._AC_UL320_.jpg"
"Mens VE2181","https://www.amazon.com/Versace-Sunglasses-Black-Matte-Metal/dp/B06ZYXZRSK/ref=sr_1_2302?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2302","Versace","151.","50","https://m.media-amazon.com/images/I/716ymUDLHrL._AC_UL320_.jpg"
"Boss","https://www.amazon.com/Wiley-Climate-Control-Shooting-Glasses/dp/B01C8ZNSBC/ref=sr_1_2303?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2303","Wiley X","99.","00","https://m.media-amazon.com/images/I/71Xz2RFGTPL._AC_UL320_.jpg"
"Classic TCB Elvis Celebrity Style Aviator Sunglasses","https://www.amazon.com/Classic-Elvis-Celebrity-Aviator-Sunglasses/dp/B003LRIDP8/ref=sr_1_2304?dchild=1&keywords=sunglasses&qid=1596433440&s=apparel&sr=1-2304","zeroUV","14.","99","https://m.media-amazon.com/images/I/61HzeIqrcNL._AC_UL320_.jpg"
"Battle Vision HD Polarized Sunglasses by Atomic Beam, UV Block Sunglasses","https://www.amazon.com/Polarized-Sunglasses-Atomic-Beam-Protect/dp/B078Z2344H/ref=sr_1_2305?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2305","Atomic Beam","19.","99","https://m.media-amazon.com/images/I/71zyWvnev5L._AC_UL320_.jpg"
"Following Seas Aviator Sunglasses","https://www.amazon.com/Maui-Jim-Following-Sunglasses-Polarized/dp/B083LX26W2/ref=sr_1_2306?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2306","Maui Jim","429.","99","https://m.media-amazon.com/images/I/51EZ0FxpDhL._AC_UL320_.jpg"
"Guide's Choice Sunglasses - Chromapop+","https://www.amazon.com/Smith-Optics-Guides-Choice-Sunglasses/dp/B07GDJ6BQX/ref=sr_1_2307?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2307","Smith Optics","","","https://m.media-amazon.com/images/I/6102aaIn4JL._AC_UL320_.jpg"
"Polarized Bifocal Sunglasses Men Women Anti Glare Lens Snug Wraparound","https://www.amazon.com/proSPORT-Polarized-Sunglasses-Resistant-Polycarbonate/dp/B00AH0XHS0/ref=sr_1_2308?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2308","proSPORT","32.","98","https://m.media-amazon.com/images/I/71k1Y-7a5GL._AC_UL320_.jpg"
"Oversized Square Sunglasses for Women Big Large Wide Fashion Shades for Men 100% UV Protection Unisex","https://www.amazon.com/Dollger-Oversized-Sunglasses-Fashion-Protection/dp/B0855LQ7DZ/ref=sr_1_2309?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2309","Dollger","12.","99","https://m.media-amazon.com/images/I/51R2leX0WLL._AC_UL320_.jpg"
"Dolphin/Dorado Neoprene Retainer","https://www.amazon.com/Flying-Fisherman-Dolphin-Neoprene-Retainer/dp/B005TP65H8/ref=sr_1_2310?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2310","Flying Fisherman","4.","46","https://m.media-amazon.com/images/I/61nnhScb34L._AC_UL320_.jpg"
"Polarized Oversized Sunglasses Wear over Prescription with Purple Frame for Women&Men","https://www.amazon.com/BrGuras-Polarized-Oversized-Sunglasses-Prescription/dp/B07V8HYLSH/ref=sr_1_2311?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2311","Br'Guras","19.","99","https://m.media-amazon.com/images/I/51XQHs7XFiL._AC_UL320_.jpg"
"Mens VE2181","https://www.amazon.com/Versace-Sunglasses-Black-Matte-Metal/dp/B06ZYXZRSK/ref=sr_1_2312?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2312","Versace","151.","50","https://m.media-amazon.com/images/I/716ymUDLHrL._AC_UL320_.jpg"
"Boss","https://www.amazon.com/Wiley-Climate-Control-Shooting-Glasses/dp/B01C8ZNSBC/ref=sr_1_2313?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2313","Wiley X","99.","00","https://m.media-amazon.com/images/I/71Xz2RFGTPL._AC_UL320_.jpg"
"Alliant Sunglasses","https://www.amazon.com/Tifosi-TIIALL8-Alliant-White-Interchangeable/dp/B07KTHY938/ref=sr_1_2314?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2314","Tifosi","69.","95","https://m.media-amazon.com/images/I/51E4M+-yZaL._AC_UL320_.jpg"
"Men's Oo9372 Flak Beta Asian Fit Rectangular Sunglasses","https://www.amazon.com/Oakley-Sunglasses-Silver-Clear-Black-Photo/dp/B07NYV6LKW/ref=sr_1_2315?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2315","Oakley","176.","00","https://m.media-amazon.com/images/I/51LUJaINzCL._AC_UL320_.jpg"
"Sunglasses for Men Women - Polarized Round Styles - Multiple Frames and Lens Colors","https://www.amazon.com/Revo-Polarized-Sunglasses-Antique-Gunmetal/dp/B08BRJTR9H/ref=sr_1_2316?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2316","Revo","299.","00","https://m.media-amazon.com/images/I/61guhq0G0NL._AC_UL320_.jpg"
"Men's OO9360 Crossrange XL Shield Sunglasses","https://www.amazon.com/Oakley-Crossrange-Sunglasses-Matte-Olive/dp/B077Y8CMS1/ref=sr_1_2317?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2317","Oakley","","","https://m.media-amazon.com/images/I/61H2CmyW3xL._AC_UL320_.jpg"
"Men's GF0187","https://www.amazon.com/GUESS-GF0187-Shiny-Black-Gradient/dp/B07R8QXD8M/ref=sr_1_2318?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2318","GUESS","33.","99","https://m.media-amazon.com/images/I/61PObasYD4L._AC_UL320_.jpg"
"RB3576N BLAZE CLUBMASTER Sunglasses For Men For Women","https://www.amazon.com/Ray-Ban-RB3576N-BLAZE-CLUBMASTER-Sunglasses/dp/B07GDRSQ6C/ref=sr_1_2319?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2319","Ray-Ban","200.","00","https://m.media-amazon.com/images/I/61SJUjzsU3L._AC_UL320_.jpg"
"Lowdown XL Steel","https://www.amazon.com/dp/B07QH8F7L2/ref=sr_1_2320?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2320","Smith Optics","138.","89","https://m.media-amazon.com/images/I/61k1bzK-B2L._AC_UL320_.jpg"
"Targetline OO9397 Sunglasses For Men+BUNDLE with Oakley Accessory Leash Kit","https://www.amazon.com/Oakley-Targetline-Polarized-Sunglasses-Accessory/dp/B07Q864QLT/ref=sr_1_2321?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2321","Oakley","186.","00","https://m.media-amazon.com/images/I/41UuaU+krDL._AC_UL320_.jpg"
"Women's Polarized Driving Sunglasses Oversized Sun glasses UV400 S6036","https://www.amazon.com/MERRYS-Polarized-Driving-Sunglasses-Oversized/dp/B074D8925K/ref=sr_1_2322?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2322","MERRY'S","12.","91","https://m.media-amazon.com/images/I/61fB3968h2L._AC_UL320_.jpg"
"Sunny Days Cat-Eye Sunglasses","https://www.amazon.com/Maui-Jim-Unisex-Sunny-Neutral/dp/B07NDG6RJJ/ref=sr_1_2323?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2323","Maui Jim","329.","99","https://m.media-amazon.com/images/I/51vyjUoFR7L._AC_UL320_.jpg"
"Rb4246f Clubround Asian Fit Sunglasses Round","https://www.amazon.com/Ray-Ban-RB4246F-Clubround-Asian-Sunglasses/dp/B072LXLMPN/ref=sr_1_2324?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2324","Ray-Ban","165.","00","https://m.media-amazon.com/images/I/51JUfLqukyL._AC_UL320_.jpg"
"Classic Aviator Style Metal Frame Sunglasses Colored Lens","https://www.amazon.com/Classic-Aviator-Sunglasses-Colored-Yellow/dp/B071VDV6ZR/ref=sr_1_2325?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2325","WearMe Pro","14.","99","https://m.media-amazon.com/images/I/71-aobrlr0L._AC_UL320_.jpg"
"Trancoso Round Sunglasses","https://www.amazon.com/anteojos-Havaianas-Trancoso-bronce-espejo/dp/B07B32KZ4V/ref=sr_1_2326?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2326","Havaianas","39.","99","https://m.media-amazon.com/images/I/71JwmCFh+IL._AC_UL320_.jpg"
"Hyde | Polarized Rectangular Women's & Men's Sunglasses | Matte Black | 50 mm","https://www.amazon.com/MVMT-Polarized-Rectangular-Womens-Sunglasses/dp/B07CJ7XCSD/ref=sr_1_2327?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2327","MVMT","90.","00","https://m.media-amazon.com/images/I/71xaAhpCbHL._AC_UL320_.jpg"
"Sunglasses for Women Men Polarized UV Protection Lens Round Fashion Mirrored Black Sunglasses","https://www.amazon.com/SIPU-Sunglasses-Polarized-Protection-Classic/dp/B085ZTH5GV/ref=sr_1_2328?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2328","SIPU","4.","99","https://m.media-amazon.com/images/I/516Cwinn4wL._AC_UL320_.jpg"
"Sunglasses FERRAGAMO SF157S 045 SILVER","https://www.amazon.com/Sunglasses-FERRAGAMO-SF157S-045-SILVER/dp/B01KGH0254/ref=sr_1_2329?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2329","FERRAGAMO","74.","79","https://m.media-amazon.com/images/I/61khJhszdvL._AC_UL320_.jpg"
"Circus by Sam Edeleman Women's CC467 Rectangular Sunglasses with 100% UV Protection, 62 mm","https://www.amazon.com/Circus-Sam-Edelman-CC467-Rectangular/dp/B086Z85YWS/ref=sr_1_2330?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2330","Circus by Sam Edelman","34.","80","https://m.media-amazon.com/images/I/617QYEF4YLL._AC_UL320_.jpg"
"Starr","https://www.amazon.com/Betsey-Johnson-Starr-Black-Size/dp/B08592PNYT/ref=sr_1_2331?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2331","Betsey Johnson","22.","99","https://m.media-amazon.com/images/I/61xj5jJ+9+L._AC_UL320_.jpg"
"Mascot Sunglasses Z0936E","https://www.amazon.com/Louis-Vuitton-Z0936E-Mascot-Gafas/dp/B07M94561L/ref=sr_1_2332?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2332","Louis Vuitton","","","https://m.media-amazon.com/images/I/51784B9fe+L._AC_UL320_.jpg"
"Sunglasses Tory Burch TY 7115 170674 Tokyo Tort","https://www.amazon.com/Sunglasses-Tory-Burch-170674-TOKYO/dp/B07K5K453L/ref=sr_1_2333?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2333","Tory Burch","96.","68","https://m.media-amazon.com/images/I/51mrlHTcKBL._AC_UL320_.jpg"
"Aren 53","https://www.amazon.com/RAEN-Optics-Unisex-Black-Brown/dp/B07GR281C3/ref=sr_1_2334?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2334","RAEN optics","99.","99","https://m.media-amazon.com/images/I/61LZaIoGqAL._AC_UL320_.jpg"
"Women's Logo Square Acetate Sunglasses, Tort, Brown, Print, One Size","https://www.amazon.com/Fendi-Womens-Square-Acetate-Sunglasses/dp/B07PML72TS/ref=sr_1_2335?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2335","FENDI","178.","99","https://m.media-amazon.com/images/I/61mn+VuuflL._AC_UL320_.jpg"
"Baby Sunglasses with Strap","https://www.amazon.com/COCOSAND-Navigator-Toddler-Sunglasses-0-24months/dp/B07GXCTCNN/ref=sr_1_2336?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2336","COCOSAND","16.","99","https://m.media-amazon.com/images/I/71ketRPZHzL._AC_UL320_.jpg"
"Women's Star Gazing Cat-Eye Sunglasses","https://www.amazon.com/Maui-Jim-Cat-Eye-Sunglasses-Polarized/dp/B084D845MK/ref=sr_1_2337?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2337","Maui Jim","249.","99","https://m.media-amazon.com/images/I/61vfoxMVl5L._AC_UL320_.jpg"
"S2 Sunglasses","https://www.amazon.com/100-Sunglasses-Matte-Black-Flash/dp/B07CRT7Z2K/ref=sr_1_2338?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2338","100%","175.","00","https://m.media-amazon.com/images/I/51nOJk4XTVL._AC_UL320_.jpg"
"Classic Square Polarized Mens Sunglasses UV400 Protection Hand-Crafted Acetate Frame CA5354L","https://www.amazon.com/Carfia-Polarized-Sunglasses-Protection-Tortoise/dp/B07JL2VQWR/ref=sr_1_2339?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2339","Carfia","24.","99","https://m.media-amazon.com/images/I/61akLhrTfJL._AC_UL320_.jpg"
"Polarized Aviator Sunglasses for Women and Men, Classic Pilot Style Glasses-UV 400","https://www.amazon.com/Shayee-Polarized-Aviator-Sunglasses-Glasses-UV/dp/B083CW5KQV/ref=sr_1_2340?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2340","Shayee","7.","99","https://m.media-amazon.com/images/I/518dmV7iGfL._AC_UL320_.jpg"
"Sunglasses Gucci GG 0516 S- 002 Grey/Silver","https://www.amazon.com/Sunglasses-Gucci-0516-GREY-SILVER/dp/B07QH2T517/ref=sr_1_2341?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2341","Gucci","247.","16","https://m.media-amazon.com/images/I/51HehWUejrL._AC_UL320_.jpg"
"CA5003/S Rectangular Sunglasses","https://www.amazon.com/Carrera-menswomens-Ca5003s-Wayfarer-Gray/dp/B00CJ43L4C/ref=sr_1_2342?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2342","Carrera","59.","98","https://m.media-amazon.com/images/I/6136cMZCRQL._AC_UL320_.jpg"
"Ray Ban RB2132 NEW WAYFARER 605371 55M Matte Blue On Transparent/Grey Gradient Sunglasses For Men For Women","https://www.amazon.com/RB2132-605371-Matte-Transparent-Gradient/dp/B01LZHMO2U/ref=sr_1_2343?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2343","Ray-Ban","159.","00","https://m.media-amazon.com/images/I/61b0iy3kf9L._AC_UL320_.jpg"
"60 mm L1089","https://www.amazon.com/dp/B07SX3HGGW/ref=sr_1_2344?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2344","COACH","","","https://m.media-amazon.com/images/I/61462URzWTL._AC_UL320_.jpg"
"Polo Men's PH3112 Sunglasses","https://www.amazon.com/Polo-Ralph-Lauren-Sunglass-Aviator/dp/B075NS5K4C/ref=sr_1_2345?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2345","Polo Ralph Lauren","82.","83","https://m.media-amazon.com/images/I/71ng0e743cL._AC_UL320_.jpg"
"RB Justin Sunglasses (55 mm, Matte Tortoise Frame Polarized Brown Lens)","https://www.amazon.com/Justin-Sunglasses-Matte-Tortoise-Polarized/dp/B01HSPB1N4/ref=sr_1_2346?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2346","Ray-Ban","167.","00","https://m.media-amazon.com/images/I/51IYaHT7fbL._AC_UL320_.jpg"
"HC8132 529113 57M Dark Tortoise/Military/Dark Brown Gradient Cat Eye Sunglasses For Women+FREE Complimentary Eyewear Care Kit","https://www.amazon.com/Coach-HC8132-Tortoise-Sunglasses-Complimentary/dp/B07XQGFMG9/ref=sr_1_2347?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2347","COACH","135.","00","https://m.media-amazon.com/images/I/41VkE4QVpxL._AC_UL320_.jpg"
"Sunglasses for Mens Womens Mirrored Sun Glasses Shades with Uv400","https://www.amazon.com/Duduma-Premium-Mirrored-Aviator-Sunglasses/dp/B00UQHC5B4/ref=sr_1_2348?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2348","Duduma","12.","99","https://m.media-amazon.com/images/I/61asxSdF9VL._AC_UL320_.jpg"
"""Cooper"" Designer Sunglasses","https://www.amazon.com/PRIV%C3%89-REVAUX-Cooper-Designer-Sunglasses/dp/B07RFF7GVT/ref=sr_1_2349?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2349","PRIVÉ REVAUX","29.","95","https://m.media-amazon.com/images/I/6160+YPnEcL._AC_UL320_.jpg"
"Cat Eye Sunglasses Polarized Lenses Made from Real Walnut Wood","https://www.amazon.com/Woodies-Sunglasses-Polarized-Lenses-Walnut/dp/B07TY546LF/ref=sr_1_2350?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2350","Woodies","35.","00","https://m.media-amazon.com/images/I/51VvHRZnG7L._AC_UL320_.jpg"
"PR01OS - 2AU6E1 Sunglasses CONCEPTUAL HAVANA w/ POLAR BROWN GRADIENT Lens 55mm","https://www.amazon.com/Prada-PR01OS-Sunglasses-CONCEPTUAL-GRADIENT/dp/B009ZWPDE2/ref=sr_1_2351?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2351","Prada","155.","08","https://m.media-amazon.com/images/I/51zbKpnmXUL._AC_UL320_.jpg"
"Anti Glare Polarized Womens Rhinestone Oval Rectangular Designer Sunglasses","https://www.amazon.com/Polarized-Rhinestone-Rectangular-Designer-Sunglasses/dp/B00RNK22IS/ref=sr_1_2352?dchild=1&keywords=sunglasses&qid=1596433462&s=apparel&sr=1-2352","SA106","12.","95","https://m.media-amazon.com/images/I/61-E9dnp9QL._AC_UL320_.jpg"
"RB 3387 Sunglasses, Gunmetal Frame / Brown Gradient 64 mm Lenses, RB3387-004-13-64","https://www.amazon.com/Ray-Ban-RB-3387-Sunglasses-RB3387-004-13-64/dp/B001P1MKCY/ref=sr_1_2353?dchild=1&keywords=sunglasses&qid=1596433491&s=apparel&sr=1-2353","Ray-Ban","98.","95","https://m.media-amazon.com/images/I/61A54c6GOuL._AC_UL320_.jpg"
"Tumbleland Wrap Sunglasses","https://www.amazon.com/Maui-Jim-Tumbleland-B770-05CM-PolarizedPlus2/dp/B07GR6ZPCH/ref=sr_1_2354?dchild=1&keywords=sunglasses&qid=1596433491&s=apparel&sr=1-2354","Maui Jim","249.","99","https://m.media-amazon.com/images/I/512huCyovgL._AC_UL320_.jpg"
